Date,Ticker,Close_normalized,Volume_normalized,daily_return_normalized,rolling_avg_50d_normalized,volatility_garch_normalized,GDP_Growth_Rate_YoY_normalized,Interest_Rate_Federal_Funds_normalized,Inflation_Rate_CPI_YoY_normalized,GDP_Real_normalized,CPI_All_Items_normalized
2010-04-12,^GSPC,0.2492805694663412,0.433902094688076,0.8052582288427654,0.23703032602935525,0.13411759973107903,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-13,^GSPC,0.24945157712127905,0.5089166221659646,0.8043888222782074,0.23754801323482616,0.0063887292152786865,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-13,^GSPC,0.24945157712127905,0.5089166221659646,0.8043888222782074,0.23754801323482616,0.13411759973108026,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-14,^GSPC,0.2522354279945999,0.5424885169352248,0.8128035249248675,0.23805743803906254,0.005124259831806786,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-14,^GSPC,0.2522354279945999,0.5424885169352248,0.8128035249248675,0.23805743803906254,0.13411759973108106,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-15,^GSPC,0.2524481311748114,0.5646484538713727,0.8045151778414124,0.23851187727474116,0.010373056724316179,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-15,^GSPC,0.2524481311748114,0.5646484538713727,0.8045151778414124,0.23851187727474116,0.1341175997310816,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-16,^GSPC,0.24837347542291893,0.7636668955274204,0.7908702409632222,0.2389096946403162,0.008505672495615919,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-16,^GSPC,0.24837347542291893,0.7636668955274204,0.7908702409632222,0.2389096946403162,0.13411759973108187,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-19,^GSPC,0.24949744729010878,0.6213842590892096,0.8074733176523451,0.23947343380180672,0.020476699306474236,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-19,^GSPC,0.24949744729010878,0.6213842590892096,0.8074733176523451,0.23947343380180672,0.1341175997310821,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-20,^GSPC,0.25150975275986215,0.5007237839064741,0.8103174488821407,0.24006472897762648,0.01782145165420536,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-20,^GSPC,0.25150975275986215,0.5007237839064741,0.8103174488821407,0.24006472897762648,0.1341175997310822,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-21,^GSPC,0.25125324127745535,0.539123416222366,0.8030183055312284,0.2406904996344185,0.017240762954502067,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-21,^GSPC,0.25125324127745535,0.539123416222366,0.8030183055312284,0.2406904996344185,0.13411759973108228,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-22,^GSPC,0.25182254556484523,0.5684580906985527,0.8056580866278215,0.24126992496823668,0.01457957011394459,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-22,^GSPC,0.25182254556484523,0.5684580906985527,0.8056580866278215,0.24126992496823668,0.1341175997310823,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-23,^GSPC,0.25361797321083096,0.5016156815765209,0.8095657537900898,0.24189548622348547,0.012225395593564115,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-23,^GSPC,0.25361797321083096,0.5016156815765209,0.8095657537900898,0.24189548622348547,0.13411759973108234,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-26,^GSPC,0.2525273730369462,0.5319138315716706,0.8003828867653235,0.24245574440430964,0.012138424086643205,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-26,^GSPC,0.2525273730369462,0.5319138315716706,0.8003828867653235,0.24245574440430964,0.13411759973108234,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-27,^GSPC,0.24661765598042878,0.7020788656041124,0.7850361205185458,0.24290955389940586,0.011377466807691531,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-27,^GSPC,0.24661765598042878,0.7020788656041124,0.7850361205185458,0.24290955389940586,0.13411759973108237,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-28,^GSPC,0.2482129043768713,0.5973275091567847,0.8090344264139906,0.24331424977288682,0.03210273603979508,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-28,^GSPC,0.2482129043768713,0.5973275091567847,0.8090344264139906,0.24331424977288682,0.13411759973108237,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-29,^GSPC,0.2514284235759493,0.5706835967115629,0.8142454169059459,0.24376415897224596,0.028482731140300532,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-29,^GSPC,0.2514284235759493,0.5706835967115629,0.8142454169059459,0.24376415897224596,0.13411759973108237,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-30,^GSPC,0.2472390669468389,0.5696334743228594,0.7904511847533409,0.24409944105005363,0.02921225599888294,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-04-30,^GSPC,0.2472390669468389,0.5696334743228594,0.7904511847533409,0.24409944105005363,0.13411759973108237,0.5853420210805996,0.02840909090909091,0.26402007134285266,0.02515753642662366,0.0022286313581538764
2010-05-03,^GSPC,0.2504858705174439,0.4650723642634404,0.8143880321820707,0.244489876627241,0.034538193095461786,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-03,^GSPC,0.2504858705174439,0.4650723642634404,0.8143880321820707,0.244489876627241,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-04,^GSPC,0.24450943552945995,0.6210998313211481,0.7846690294916877,0.24476497240085196,0.0341705563074479,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-04,^GSPC,0.24450943552945995,0.6210998313211481,0.7846690294916877,0.24476497240085196,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-05,^GSPC,0.2428975140139367,0.6400510086354907,0.7985413978680701,0.24506389131189285,0.045814963847523565,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-05,^GSPC,0.2428975140139367,0.6400510086354907,0.7985413978680701,0.24506389131189285,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-06,^GSPC,0.23503182372052953,1.0,0.7778220407752144,0.24515997999706426,0.04097336554115733,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-06,^GSPC,0.23503182372052953,1.0,0.7778220407752144,0.24515997999706426,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-07,^GSPC,0.2314305318196678,0.892171737863081,0.7915282167247044,0.2451932820102196,0.060570940909611806,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-07,^GSPC,0.2314305318196678,0.892171737863081,0.7915282167247044,0.2451932820102196,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-10,^GSPC,0.2416171457442553,0.6492581803592267,0.8391975525526899,0.24542496817833592,0.058025558076729364,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-10,^GSPC,0.2416171457442553,0.6492581803592267,0.8391975525526899,0.24542496817833592,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-11,^GSPC,0.24079555552830198,0.5502594226116309,0.8011059037286674,0.24559307102700012,0.08369163215321508,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-11,^GSPC,0.24079555552830198,0.5502594226116309,0.8011059037286674,0.24559307102700012,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-12,^GSPC,0.24410698970859546,0.4921410347331512,0.8148857233572461,0.2458168721262471,0.07351750198953444,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-12,^GSPC,0.24410698970859546,0.4921410347331512,0.8148857233572461,0.2458168721262471,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-13,^GSPC,0.2411396072496685,0.4587235974273414,0.7940717010941135,0.2459789765678681,0.06719737156844383,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-13,^GSPC,0.2411396072496685,0.4587235974273414,0.7940717010941135,0.2459789765678681,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-14,^GSPC,0.23660204971077914,0.5769928073679977,0.7887204793551771,0.24603228487614304,0.06180035039331848,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-14,^GSPC,0.23660204971077914,0.5769928073679977,0.7887204793551771,0.24603228487614304,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-17,^GSPC,0.2368647722482328,0.5578287801345099,0.8047297373233058,0.24602490308775543,0.06146502502365386,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-17,^GSPC,0.2368647722482328,0.5578287801345099,0.8047297373233058,0.24602490308775543,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-18,^GSPC,0.23349914406714106,0.5811782279019874,0.7924226714414788,0.2459506664007926,0.053441995457956026,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-18,^GSPC,0.23349914406714106,0.5811782279019874,0.7924226714414788,0.2459506664007926,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-19,^GSPC,0.23230010498137255,0.6372123818376859,0.7997124103471295,0.2458441347736221,0.051423039402079776,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-19,^GSPC,0.23230010498137255,0.6372123818376859,0.7997124103471295,0.2458441347736221,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-20,^GSPC,0.22323743746883123,0.7843962172990475,0.7724969223639597,0.2455336818822236,0.04537264333593054,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-20,^GSPC,0.22323743746883123,0.7843962172990475,0.7724969223639597,0.2455336818822236,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-21,^GSPC,0.22659474181795444,0.513489128172382,0.8159188846293631,0.24527133605147688,0.07185736581900547,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-21,^GSPC,0.22659474181795444,0.513489128172382,0.8159188846293631,0.24527133605147688,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-24,^GSPC,0.22366701847281031,0.49200729717333425,0.7934582733894228,0.24495115290010427,0.06640319710794503,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-24,^GSPC,0.22366701847281031,0.49200729717333425,0.7934582733894228,0.24495115290010427,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-25,^GSPC,0.2237462603349451,0.6903099603402209,0.8041222904818971,0.24463038250283892,0.061512653931143704,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-25,^GSPC,0.2237462603349451,0.6903099603402209,0.8041222904818971,0.24463038250283892,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-26,^GSPC,0.22247839054078836,0.4257987287397307,0.7992856465423646,0.2442465735373245,0.05348691318492521,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-26,^GSPC,0.22247839054078836,0.4257987287397307,0.7992856465423646,0.2442465735373245,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-27,^GSPC,0.2297998498632858,0.5366888275454166,0.8302736212390187,0.24398171181615358,0.047333539542644396,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-27,^GSPC,0.2297998498632858,0.5366888275454166,0.8302736212390187,0.24398171181615358,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-28,^GSPC,0.2269534302469109,0.4587772808140285,0.793887123873013,0.24366119331512123,0.06317326561296102,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-05-28,^GSPC,0.2269534302469109,0.4587772808140285,0.793887123873013,0.24366119331512123,0.13411759973108237,0.5584504560446262,0.02840909090909091,0.24200069998835302,0.02515753642662366,0.000994144380352946
2010-06-01,^GSPC,0.22305393133836876,0.4964752618477822,0.7900349462885515,0.24328711460958094,0.05849248748371631,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-01,^GSPC,0.22305393133836876,0.4964752618477822,0.7900349462885515,0.24328711460958094,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-02,^GSPC,0.22882392511147534,0.4733895219447325,0.8246179678022082,0.2430043011859384,0.057594160161868996,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-02,^GSPC,0.22882392511147534,0.4733895219447325,0.8246179678022082,0.2430043011859384,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-03,^GSPC,0.2297518669175344,0.4705273498018895,0.8070954243003444,0.24270508839595908,0.06278875723652702,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-03,^GSPC,0.2297518669175344,0.4705273498018895,0.8070954243003444,0.24270508839595908,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-04,^GSPC,0.22183821913351948,0.5820955545446754,0.7761672470546587,0.24227375961568548,0.05483583610815089,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-04,^GSPC,0.22183821913351948,0.5820955545446754,0.7761672470546587,0.24227375961568548,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-07,^GSPC,0.218833315792875,0.5149423468681394,0.7929564635262133,0.24179033900162777,0.07181387981864595,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-07,^GSPC,0.218833315792875,0.5149423468681394,0.7929564635262133,0.24179033900162777,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-08,^GSPC,0.2212376559297462,0.5832417419411348,0.8126636109642227,0.24135167041567201,0.06643414668630189,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-08,^GSPC,0.2212376559297462,0.5832417419411348,0.8126636109642227,0.24135167041567201,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-09,^GSPC,0.2199218286449817,0.5635060337301195,0.7990599498384184,0.24085872894318344,0.05989951943954891,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-09,^GSPC,0.2199218286449817,0.5635060337301195,0.7990599498384184,0.24085872894318344,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-10,^GSPC,0.22641749765282607,0.4845424809824248,0.827564281776899,0.24049622620070624,0.05303021741950252,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-10,^GSPC,0.22641749765282607,0.4845424809824248,0.827564281776899,0.24049622620070624,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-11,^GSPC,0.22741009552371727,0.382308592826581,0.8073594138976009,0.2401697932580416,0.06317473596795131,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-11,^GSPC,0.22741009552371727,0.382308592826581,0.8073594138976009,0.2401697932580416,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-14,^GSPC,0.2269993004157406,0.4168307777215829,0.8023865461136845,0.2397987347473757,0.05522431624041202,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-14,^GSPC,0.2269993004157406,0.4168307777215829,0.8023865461136845,0.2397987347473757,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-15,^GSPC,0.23233762586309006,0.43742447830579,0.8227295115586463,0.23949587355789229,0.0480534665291365,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-15,^GSPC,0.23233762586309006,0.43742447830579,0.8227295115586463,0.23949587355789229,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-16,^GSPC,0.23220833918856948,0.4711517723523024,0.8033906566608165,0.23918202365123836,0.05344666944433725,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-16,^GSPC,0.23220833918856948,0.4711517723523024,0.8033906566608165,0.23918202365123836,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-17,^GSPC,0.23250654619624989,0.4292561272051393,0.804869362038077,0.23890348887966656,0.04636212353718554,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-17,^GSPC,0.23250654619624989,0.4292561272051393,0.804869362038077,0.23890348887966656,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-18,^GSPC,0.23281307703589885,0.42903009189277264,0.8048968002560031,0.238614384705995,0.040041116030662745,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-18,^GSPC,0.23281307703589885,0.42903009189277264,0.8048968002560031,0.238614384705995,0.13411759973108237,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
2010-06-21,^GSPC,0.23191430682444514,0.4251686553065086,0.80073637742935,0.23827394336326974,0.0344478545052555,0.5584504560446262,0.02462121212121212,0.1464360191607458,0.02515753642662366,0.0
